ID,num,time,centlat,centlon,area,core_area_km2,max_pr_mmhr,vol_rain_km3hr,precip_area_km2,mean_cape,mean_crh,mean_crh_mid,mean_mu,mean_md
33,0,2000-05-01 02:00:00,3.730019,276.213536,68805770000.0,12344.810496,40.620773,1454302.4947199998,68805.967872,-100.0,-100.0,-100.0,-100.0,100.0
34,0,2000-05-01 02:00:00,5.186637,211.413498,28218570000.0,5573.579264,80.52733,693368.3109888,28218.652672,-100.0,-100.0,-100.0,-100.0,100.0
35,0,2000-05-01 02:00:00,7.760963,339.462026,21218730000.0,3464.93056,31.895401,416432.3180544,21218.78528,-100.0,-100.0,-100.0,-100.0,100.0
36,0,2000-05-01 02:00:00,19.662485,35.637008,2628990000.0,568.345856,50.027138,71537.4379008,2628.997376,-100.0,-100.0,-100.0,-100.0,100.0
37,0,2000-05-01 02:00:00,3.465087,356.497418,30369950000.0,7105.004543999999,69.19127,856078.9880832,30370.033664,-100.0,-100.0,-100.0,-100.0,100.0
38,0,2000-05-01 02:00:00,17.522052,91.554377,9405034000.0,2226.728704,55.185585,254504.80926719998,9405.06112,-100.0,-100.0,-100.0,-100.0,100.0
39,0,2000-05-01 02:00:00,7.464912,38.792981,5120440000.0,1559.481088,104.64334,176231.66976,5120.454143999999,-100.0,-100.0,-100.0,-100.0,100.0
40,0,2000-05-01 02:00:00,1.741236,192.465909,3316866000.0,1055.848704,43.29933,108261.9224064,3316.875776,-100.0,-100.0,-100.0,-100.0,100.0
41,0,2000-05-01 02:00:00,1.417837,249.071971,4833639000.0,719.006848,34.571518,96342.4714752,4833.652736,-100.0,-100.0,-100.0,-100.0,100.0
42,0,2000-05-01 02:00:00,14.751707,199.850434,3997100000.0,1579.600128,60.79901,167760.83865599998,3997.1118079999997,-100.0,-100.0,-100.0,-100.0,100.0
43,0,2000-05-01 02:00:00,2.726666,225.255705,5105630000.0,635.1763199999999,57.305206,94874.87139839999,5105.644032,-100.0,-100.0,-100.0,-100.0,100.0
44,0,2000-05-01 02:00:00,2.692949,247.712859,7124900000.0,1515.548288,80.110565,188963.4336768,7124.920319999999,-100.0,-100.0,-100.0,-100.0,100.0
45,0,2000-05-01 02:00:00,3.121512,69.017013,3637979000.0,1156.77696,75.41234,135044.407296,3637.9898879999996,-100.0,-100.0,-100.0,-100.0,100.0
46,0,2000-05-01 02:00:00,19.587997,340.966288,4443367000.0,839.3444479999999,39.81266,107625.5981568,4443.379712,-100.0,-100.0,-100.0,-100.0,100.0
47,0,2000-05-01 02:00:00,10.277642,89.11272,8793906000.0,2531.635712,50.12822,249698.3924736,8793.929728,-100.0,-100.0,-100.0,-100.0,100.0
1,0,2000-05-01 03:00:00,5.180476,1.066859,403000600000.0,95535.65286399999,119.57142,11210081.697792,403001.704448,-100.0,-100.0,-100.0,-100.0,100.0
2,0,2000-05-01 03:00:00,3.473411,85.359785,181806600000.0,45680.4352,95.78406,5229271.056384,181807.15315199998,-100.0,-100.0,-100.0,-100.0,100.0
3,0,2000-05-01 03:00:00,2.93888,174.935908,36713300000.0,8921.970688,82.50458,979286.7336192,36713.398272,-100.0,-100.0,-100.0,-100.0,100.0
4,0,2000-05-01 03:00:00,1.700956,228.5923,48096750000.0,8228.645888,91.11908,1054622.6528256,48096.882688,-100.0,-100.0,-100.0,-100.0,100.0
5,0,2000-05-01 03:00:00,12.755513,97.901439,20029090000.0,4177.7044479999995,49.484795,502743.2103936,20029.149183999998,-100.0,-100.0,-100.0,-100.0,100.0
6,0,2000-05-01 03:00:00,0.072984,244.376645,109408600000.0,22647.62368,105.723495,2858197.9226112,109408.927744,-100.0,-100.0,-100.0,-100.0,100.0
7,0,2000-05-01 03:00:00,16.788781,157.480485,77431160000.0,20782.964735999998,91.46927,2657004.2376192,77431.382016,-100.0,-100.0,-100.0,-100.0,100.0
8,0,2000-05-01 03:00:00,3.826996,15.5118,7619110000.0,1697.472,35.57344,178033.5968256,7619.13088,-100.0,-100.0,-100.0,-100.0,100.0
9,0,2000-05-01 03:00:00,1.916356,64.044628,25053780000.0,5926.275584,82.44931,777411.1531008,25053.851648,-100.0,-100.0,-100.0,-100.0,100.0
10,0,2000-05-01 03:00:00,3.718899,215.381871,52256460000.0,7238.96832,77.0063,1013932.9363968,52256.604159999995,-100.0,-100.0,-100.0,-100.0,100.0
11,0,2000-05-01 03:00:00,2.099747,165.599553,176033900000.0,41357.901824,99.624664,4890034.0187136,176034.430976,-100.0,-100.0,-100.0,-100.0,100.0
12,0,2000-05-01 03:00:00,7.283016,60.831485,53281060000.0,13030.687743999999,103.87358,1556262.8923392,53281.210368,-100.0,-100.0,-100.0,-100.0,100.0
13,0,2000-05-01 03:00:00,5.642718,222.08469,36030240000.0,6811.436032,79.09408,836745.9729408,36030.34112,-100.0,-100.0,-100.0,-100.0,100.0
14,0,2000-05-01 03:00:00,17.095476,340.656867,75151770000.0,16140.201984,128.56201,1962754.8475392,75151.982592,-100.0,-100.0,-100.0,-100.0,100.0
15,0,2000-05-01 03:00:00,7.249242,182.521578,43099370000.0,10775.499775999999,90.58438,1222667.6391936,43099.492352,-100.0,-100.0,-100.0,-100.0,100.0
16,0,2000-05-01 03:00:00,3.24846,242.67287,11200780000.0,2200.945408,63.441116,269153.9140608,11200.813055999999,-100.0,-100.0,-100.0,-100.0,100.0
17,0,2000-05-01 03:00:00,4.338538,13.800759,14261340000.0,2758.055168,45.501892,325513.39622399997,14261.384192,-100.0,-100.0,-100.0,-100.0,100.0
18,0,2000-05-01 03:00:00,2.448111,40.153403,35087600000.0,7542.663168,66.34401,901865.4916608,35087.695872,-100.0,-100.0,-100.0,-100.0,100.0
19,0,2000-05-01 03:00:00,2.447745,28.328983,18405400000.0,2978.112,61.353462,388224.3981312,18405.449728,-100.0,-100.0,-100.0,-100.0,100.0
20,0,2000-05-01 03:00:00,8.029814,52.132858,28658120000.0,7325.879296,81.87787,851308.7864831999,28658.19648,-100.0,-100.0,-100.0,-100.0,100.0
21,0,2000-05-01 03:00:00,1.159972,219.131426,21020210000.0,3064.451584,72.94794,408232.9976832,21020.266496,-100.0,-100.0,-100.0,-100.0,100.0
22,0,2000-05-01 03:00:00,2.53895,250.865018,33312880000.0,5413.103104,73.53482,648992.6664192,33312.972799999996,-100.0,-100.0,-100.0,-100.0,100.0
23,0,2000-05-01 03:00:00,11.660022,90.667253,15166350000.0,3417.4975999999997,59.38138,404924.8518144,15166.390271999999,-100.0,-100.0,-100.0,-100.0,100.0
24,0,2000-05-01 03:00:00,10.920151,8.032133,15117230000.0,3702.372352,76.42938,448215.36767999997,15117.270015999999,-100.0,-100.0,-100.0,-100.0,100.0
25,0,2000-05-01 03:00:00,8.083132,71.336559,53708680000.0,15321.616383999999,100.44386,1801842.9566976,53708.832768,-100.0,-100.0,-100.0,-100.0,100.0
26,0,2000-05-01 03:00:00,2.510183,32.639186,17807880000.0,4006.9831679999998,51.257736,446254.3208448,17807.927295999998,-100.0,-100.0,-100.0,-100.0,100.0
27,0,2000-05-01 03:00:00,2.075997,35.013877,5777869000.0,864.497472,42.74269,112522.7962368,5777.884672,-100.0,-100.0,-100.0,-100.0,100.0
28,0,2000-05-01 03:00:00,7.066092,65.018405,10696680000.0,2276.77056,70.705185,282407.6132352,10696.711168,-100.0,-100.0,-100.0,-100.0,100.0
29,0,2000-05-01 03:00:00,2.776401,269.670061,3528967000.0,601.371392,23.3675,70282.77166079999,3528.97664,-100.0,-100.0,-100.0,-100.0,100.0
30,0,2000-05-01 03:00:00,19.172318,37.466594,11991300000.0,1761.998848,47.810936,230557.9696128,11991.333888,-100.0,-100.0,-100.0,-100.0,100.0
31,0,2000-05-01 03:00:00,1.916499,237.047259,22875550000.0,6146.692607999999,70.35597,684294.4585727999,22875.615232,-100.0,-100.0,-100.0,-100.0,100.0
