track_id, year, month, day, hour, i, lon, lat, slp, wind
5, 2000, 5, 3, 6, 22617690, 50.063797, 9.469672, 1.008225e+05, 1.485741e+01
5, 2000, 5, 3, 12, 14614447, 49.423845, 9.901099, 1.006619e+05, 1.278096e+01
5, 2000, 5, 3, 18, 7737081, 48.770363, 10.118375, 1.008157e+05, 1.690704e+01
5, 2000, 5, 4, 0, 265390, 48.072433, 10.210844, 1.006900e+05, 1.933934e+01
5, 2000, 5, 4, 6, 26143161, 47.476198, 10.134726, 1.008386e+05, 1.315739e+01
5, 2000, 5, 4, 12, 28954619, 47.158148, 10.538021, 1.006473e+05, 1.350915e+01
5, 2000, 5, 4, 18, 10510673, 46.573022, 10.418332, 1.008186e+05, 1.733843e+01
6, 2000, 5, 1, 18, 20988010, 5.580128, 11.063770, 1.007983e+05, 1.616104e+01
6, 2000, 5, 2, 0, 12675580, 5.355176, 11.372638, 1.007686e+05, 1.698353e+01
6, 2000, 5, 2, 6, 29083985, 5.662650, 11.967177, 1.006775e+05, 1.874869e+01
6, 2000, 5, 2, 12, 23890968, 5.295710, 11.896162, 1.005896e+05, 1.681111e+01
6, 2000, 5, 2, 18, 23891062, 5.473680, 12.134178, 1.005395e+05, 1.904121e+01
6, 2000, 5, 3, 0, 17791239, 6.102505, 12.655736, 1.005391e+05, 2.013107e+01
6, 2000, 5, 3, 6, 17791957, 6.365329, 13.320673, 1.004940e+05, 1.826857e+01
6, 2000, 5, 3, 12, 2398283, 6.844959, 13.601734, 1.003978e+05, 2.517921e+01
6, 2000, 5, 3, 18, 7009962, 7.151733, 13.550707, 1.005174e+05, 2.126554e+01
6, 2000, 5, 4, 0, 12681425, 9.502815, 14.820751, 1.006140e+05, 2.583704e+01
6, 2000, 5, 4, 6, 17795338, 8.136244, 15.152155, 1.008249e+05, 1.809581e+01
7, 2000, 5, 5, 0, 21543308, 65.662307, 9.730415, 1.006402e+05, 1.460454e+01
7, 2000, 5, 6, 0, 11346282, 65.400918, 8.774136, 1.006688e+05, 1.864292e+01
7, 2000, 5, 6, 6, 875638, 65.029667, 8.741422, 1.006996e+05, 1.604185e+01
7, 2000, 5, 6, 12, 24829394, 64.953141, 9.167608, 1.006623e+05, 1.619027e+01
7, 2000, 5, 6, 18, 13895334, 64.206104, 9.840269, 1.008383e+05, 1.500598e+01
